,FISCAL_YEAR,ATS.SYSTEM.CODE,LOCATION_CODE,LOCATION_NAME,BEDS.NUMBER,schoolType,LOCATION_TYPE_DESCRIPTION,LOCATION_CATEGORY_DESCRIPTION,OPEN_DATE,STATUS_DESCRIPTIONS,PRIMARY_BUILDING_CODE,PRIMARY_ADDRESS_LINE_1,X_COORDINATE,Y_COORDINATE,COMMUNITY_DISTRICT,COUNCIL_DISTRICT,CENSUS_TRACT,BOROUGH_BLOCK_LOT,NTA,NTA_NAME,PRINCIPAL_NAME,PRINCIPAL_TITLE,PRINCIPAL_PHONE_NUMBER,FAX_NUMBER,GEOGRAPHICAL_DISTRICT_CODE,ADMIN_DISTRICT_LOCATION_CODE,ADMINISTRATIVE_DISTRICT_NAME,COMMUNITY_SCHOOL_SUP_NAME,FIELD_SUPPORT_CENTER_NAME,FIELD_SUPPORT_CENTER_LEADER_NAME,SCHOOL_SUPPORT_TEAM_NAME,HIGHSCHOOL_NETWORK_LOCATION_CODE,HIGHSCHOOL_NETWORK_NAME,HIGHSCHOOL_NETWORK_SUPERINTENDENT,lat,lon,economicneedsIndex,povertyPercentage,percentFemale,# Male,percentMale,# Asian,percentAsian,# Black,percentBlack,# Hispanic,percentHispanic,# Multiple Race Categories Not Represented,percentMultiracial,# White,percentWhite,# Students with Disabilities,percentDisability,# English Language Learners,percentELL,# Poverty,totalEnrollment
1243,2018,84K702,K702,Community Partnership Charter School,3.31E+11,Charter,General Academic,K-8,4/4/2000 0:00,Open,K270,241 EMERSON PLACE,995028,191129,302,35,19300,3019230001,BK69,Clinton Hill                                                               ,Jubilee Mosley/Nicole Barzey,PRINCIPAL,718-399-3824,718-399-2149,13,NULL,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40.691275,-73.961134,0.771,86.2,50.1,202,49.9,6,1.5,307,75.8,79,19.5,9,2.2,4,1,67,16.5,10,2.5,349,405
1244,2018,26Q415,Q415,Benjamin N. Cardozo High School,3.43E+11,DOE,General Academic,High school,7/1/1967 0:00,Open,Q415,57-00 223RD STREET,1051501,213469,411,23,138501,4075290001,QN42,Oakland Gardens                                                            ,Meagan Colby,PRINCIPAL,718-279-6500,718-631-7880,26,HS01,NULL,NULL,Field Support Center - Queens North,"PENDERGAST, LAWRENCE",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",40.752343,-73.757271,0.499,66.5,52.4,1759,47.6,1555,42,814,22,751,20.3,77,2.1,502,13.6,482,13,163,4.4,2459,3699
1245,2018,26Q430,Q430,Francis Lewis High School,3.43E+11,DOE,General Academic,High school,7/1/1960 0:00,Open,Q430,58-20 UTOPIA PARKWAY,1041044,209264,411,20,141700,4068820001,QN48,Auburndale                                                                 ,David Marmor,PRINCIPAL,718-281-8200,718-746-2017,26,HS01,NULL,NULL,Field Support Center - Queens North,"PENDERGAST, LAWRENCE",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",40.740875,-73.795049,0.585,72.5,49.4,2307,50.6,2575,56.5,279,6.1,953,20.9,32,0.7,718,15.8,624,13.7,456,10,3302,4557
1246,2018,26Q435,Q435,Martin Van Buren High School,3.43E+11,DOE,General Academic,High school,7/1/1955 0:00,Open,Q435,230-17 HILLSIDE AVENUE,1056382,206759,413,23,130100,4079300002,QN43,Bellerose                                                                  ,Sam Sochet,PRINCIPAL,718-776-4728,718-217-6287,26,HS09,NULL,NULL,Field Support Center - Queens North,"PENDERGAST, LAWRENCE",School Support Team 1- Queens North,HS09,H.S. Network 09 Superintendent Office,"ALCOFF, MICHAEL",40.733888,-73.739726,0.661,75.5,44.8,647,55.1,350,29.8,516,44,199,17,64,5.5,45,3.8,133,11.3,138,11.8,886,1174
1247,2018,26Q495,Q495,Bayside High School,3.43E+11,DOE,General Academic,High school,1/5/1936 0:00,Open,Q405,32-24 CORPORAL KENNEDY STREET,1044898,220394,411,19,109700,4060440001,QN46,Bayside-Bayside Hills                                                      ,MICHAEL ATHY,PRINCIPAL,718-229-7600,718-423-9566,26,HS08,NULL,NULL,Affinity Group,"ANORMALIZA, ALEXANDRA",School Support Team 2- Affinity Group,HS08,H.S. Network 08 Superintendent Office,"MENDEZ, JUAN",40.771398,-73.781041,0.525,72.9,47.6,1584,52.4,1295,42.8,352,11.6,801,26.5,48,1.6,528,17.5,544,18,216,7.1,2205,3024
1248,2018,26Q566,Q566,"Queens High School of Teaching, Liberal Arts and t",3.43E+11,DOE,General Academic,High school,7/1/2003 0:00,Open,Q566,74-20 COMMONWEALTH BLVD,1059389,210524,413,23,156700,4078700072,QN43,Bellerose                                                                  ,EAN CORRADO,PRINCIPAL,718-736-7100,718-736-7117,26,HS01,NULL,NULL,Field Support Center - Queens North,"PENDERGAST, LAWRENCE",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",40.744197,-73.728834,0.4,53.1,48.8,549,51.2,222,20.7,592,55.2,154,14.4,34,3.2,71,6.6,221,20.6,29,2.7,570,1073
1249,2018,27Q042,Q042,P.S./M.S 042 R. Vernam,3.43E+11,DOE,General Academic,K-8,7/1/1925 0:00,Open,Q042,488 BEACH  66 STREET,1041237,155884,414,31,96400,4160390014,QN12,Hammels-Arverne-Edgemere                                                   ,Patricia Finn,PRINCIPAL,718-634-7914,718-474-7591,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.594358,-73.794804,0.907,96,47.7,344,52.3,9,1.4,478,72.6,149,22.6,13,2,9,1.4,172,26.1,23,3.5,632,658
1250,2018,27Q043,Q043,P.S. 043,3.43E+11,DOE,General Academic,K-8,7/1/1996 0:00,Open,Q043,160 BEACH  29 STREET,1050602,155588,414,31,99802,4158200001,QN15,Far Rockaway-Bayswater                                                     ,Simone Nicholas,PRINCIPAL,718-327-5860,718-327-6925,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,NULL,NULL,NULL,40.59348,-73.761086,0.861,90.9,52.2,431,47.8,22,2.4,522,57.9,299,33.2,14,1.6,44,4.9,186,20.6,80,8.9,819,901
1251,2018,27Q045,Q045,P.S. 045 Clarence Witherspoon,3.43E+11,DOE,General Academic,Elementary,7/1/1914 0:00,Open,Q045,126-28 150 STREET,1042818,184128,412,28,78800,4121040001,QN76,Baisley Park                                                               ,Samantha Severin,PRINCIPAL,718-480-2500,718-480-2505,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.671871,-73.788866,0.744,90.2,45.2,178,54.8,19,5.8,216,66.5,68,20.9,15,4.6,7,2.2,68,20.9,33,10.2,293,325
1252,2018,27Q047,Q047,P.S. 047 Chris Galas,3.43E+11,DOE,General Academic,K-8,7/1/1957 0:00,Open,Q047,9 POWER ROAD,1033928,160283,414,32,107201,4153130485,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel                      ,Heather Lorenz,PRINCIPAL,718-634-7167,718-945-5394,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.606476,-73.821089,0.363,34.3,50.5,107,49.5,1,0.5,3,1.4,40,18.5,3,1.4,169,78.2,55,25.5,3,1.4,74,216
1253,2018,27Q051,Q051,P.S. 051,3.43E+11,DOE,General Academic,Early Childhood,7/1/1996 0:00,Open,Q051,87-45 117 STREET,1030964,193726,409,29,12200,4093270026,QN54,Richmond Hill                                                              ,MAGDALY SAINT JUSTE,PRINCIPAL,718-850-0738,718-850-0830,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.698286,-73.831532,0.652,79.9,55.7,108,44.3,68,27.9,7,2.9,111,45.5,18,7.4,40,16.4,23,9.4,68,27.9,195,244
1254,2018,27Q053,Q053,M.S. 053 Brian Piccolo,3.43E+11,DOE,General Academic,Junior High-Intermediate-Middle,7/1/1973 0:00,Open,Q053,10-45 NAMEOKE STREET,1053700,159436,414,31,103202,4155570025,QN15,Far Rockaway-Bayswater                                                     ,Andrea Majied,PRINCIPAL,718-471-6900,718-471-6955,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.604019,-73.749891,0.855,80.9,35.6,172,64.4,3,1.1,139,52.1,115,43.1,6,2.2,4,1.5,87,32.6,55,20.6,216,267
1255,2018,27Q060,Q060,P.S. 060 Woodhaven,3.43E+11,DOE,General Academic,Elementary,7/1/1966 0:00,Open,Q060,91-02 88 AVENUE,1025073,191231,409,32,1800,4089290058,QN53,Woodhaven                                                                  ,FRANK DESARIO,PRINCIPAL,718-441-5046,718-805-1487,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 3- Queens South,NULL,NULL,NULL,40.691467,-73.852792,0.751,87.8,48.1,610,51.9,190,16.2,37,3.1,846,71.9,57,4.8,46,3.9,180,15.3,214,18.2,1032,1176
1256,2018,27Q062,Q062,P. S. 62 - Chester Park School,3.43E+11,DOE,General Academic,Elementary,7/1/1955 0:00,Open,Q062,97-25 108 STREET,1029852,190107,409,28,11000,4094100001,QN54,Richmond Hill                                                              ,ANGELA ODOWD,PRINCIPAL,718-286-4460,718-286-4465,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 3- Queens South,NULL,NULL,NULL,40.688359,-73.835567,0.717,69.5,48.9,482,51.1,564,59.7,33,3.5,239,25.3,86,9.1,22,2.3,104,11,150,15.9,656,944
1257,2018,27Q063,Q063,P.S. 063 Old South,3.43E+11,DOE,General Academic,Elementary,7/1/1927 0:00,Open,Q063,90-15 SUTTER AVENUE,1026745,185955,410,32,5400,4091550025,QN56,Ozone Park                                                                 ,Diane Marino Coleman,PRINCIPAL,718-845-7560,718-845-7269,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,NULL,NULL,NULL,40.676978,-73.846796,0.691,86.4,50,613,50,423,34.5,67,5.5,595,48.5,59,4.8,83,6.8,199,16.2,174,14.2,1060,1227
1258,2018,27Q064,Q064,P.S. 064 Joseph P. Addabbo,3.43E+11,DOE,General Academic,Elementary,7/1/1940 0:00,Open,Q064,82-01 101 AVENUE,1023924,187744,409,32,4200,4090530014,QN53,Woodhaven                                                                  ,Elizabeth Mitchell,PRINCIPAL,718-845-8290,718-848-0052,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,NULL,NULL,NULL,40.681901,-73.856956,0.781,74.4,49.7,310,50.3,368,59.7,20,3.2,191,31,26,4.2,11,1.8,65,10.6,127,20.6,458,616
1259,2018,27Q065,Q065,P.S. 65 - The Raymond York Elementary School,3.43E+11,DOE,General Academic,Elementary,7/1/1999 0:00,Open,Q884,103-22 99 STREET,1028162,187894,410,32,4002,4091210011,QN56,Ozone Park                                                                 ,RAFAEL MORALES,PRINCIPAL,718-323-1685,718-323-1785,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 3- Queens South,NULL,NULL,NULL,40.682293,-73.841675,0.763,71.1,49.8,229,50.2,173,37.9,29,6.4,196,43,45,9.9,13,2.9,87,19.1,49,10.7,324,456
1260,2018,27Q066,Q066,P.S. 066 Jacqueline Kennedy Onassis,3.43E+11,DOE,General Academic,Elementary,07/01/1898 12:00:00 AM,Open,Q066,85-11 102 STREET,1026915,193593,409,32,2400,4091830001,QN54,Richmond Hill                                                              ,HELEN DESARIO,PRINCIPAL,718-849-0184,718-846-6889,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.697941,-73.846135,0.669,87,48,257,52,69,14,26,5.3,319,64.6,30,6.1,50,10.1,130,26.3,134,27.1,430,494
1261,2018,27Q090,Q090,P.S. 090 Horace Mann,3.43E+11,DOE,General Academic,Elementary,7/1/1909 0:00,Open,Q090,86-50 109 STREET,1028751,193127,409,32,12800,4092040028,QN54,Richmond Hill                                                              ,ADRIENNE UBERTINI,PRINCIPAL,718-847-3370,718-847-2965,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.696653,-73.839517,0.735,90.7,49.9,426,50.1,284,33.4,38,4.5,464,54.6,25,2.9,39,4.6,142,16.7,185,21.8,771,850
1262,2018,27Q096,Q096,P.S. 096,3.43E+11,DOE,General Academic,Elementary,7/1/1915 0:00,Open,Q096,130-01 ROCKAWAY BOULEVARD,1037472,185390,410,28,18000,4116940027,QN55,South Ozone Park                                                           ,Vivian Eweka,PRINCIPAL,718-529-2547,718-659-0113,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.675369,-73.808128,0.702,85,48.4,158,51.6,140,45.8,65,21.2,42,13.7,46,15,13,4.2,32,10.5,42,13.7,260,306
1263,2018,27Q097,Q097,P.S. 097 Forest Park,3.43E+11,DOE,General Academic,Elementary,7/1/1916 0:00,Open,Q097,85-52 85 STREET,1023064,192235,409,32,1200,4088550020,QN53,Woodhaven                                                                  ,Marilyn Custodio,PRINCIPAL,718-849-4870,718-849-5356,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.694232,-73.860031,0.728,88.1,47.8,376,52.2,128,17.8,16,2.2,519,72.1,15,2.1,42,5.8,119,16.5,167,23.2,634,720
1264,2018,27Q100,Q100,P.S. 100 Glen Morris,3.43E+11,DOE,General Academic,Elementary,7/1/1930 0:00,Open,Q100,111-11 118 STREET,1033747,186958,410,28,10200,4116230001,QN55,South Ozone Park                                                           ,Laureen Fromberg,PRINCIPAL,718-558-1510,718-558-1519,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.679694,-73.821545,0.65,62.6,51,469,49,377,39.4,67,7,183,19.1,293,30.6,37,3.9,172,18,71,7.4,599,957
1265,2018,27Q104,Q104,P.S. 104 The Bays Water,3.43E+11,DOE,General Academic,Elementary,7/1/1938 0:00,Open,Q104,26-01 MOTT AVENUE,1049606,160876,414,31,100801,4156930001,QN15,Far Rockaway-Bayswater                                                     ,KATHLEEN GRADY,PRINCIPAL,718-327-1910,718-337-2146,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.608002,-73.764621,0.848,79.8,45.6,375,54.4,21,3,314,45.6,313,45.4,10,1.5,31,4.5,134,19.4,92,13.4,550,689
1266,2018,27Q105,Q105,P.S. 105 The Bay School,3.43E+11,DOE,General Academic,K-8,7/1/1958 0:00,Open,Q105,420 BEACH  51 STREET,1045080,156459,414,31,97203,4159740003,QN12,Hammels-Arverne-Edgemere                                                   ,LAURIE SHAPIRO,PRINCIPAL,718-474-8615,718-474-8841,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.595911,-73.780961,0.932,88.1,47.7,426,52.3,20,2.5,512,62.8,265,32.5,6,0.7,12,1.5,235,28.8,42,5.2,718,815
1267,2018,27Q106,Q106,Lighthouse Elementary School,3.43E+11,DOE,General Academic,Elementary,7/1/1931 0:00,Open,Q106,180 BEACH  35 STREET,1049001,156042,414,31,99200,4158610035,QN12,Hammels-Arverne-Edgemere                                                   ,Rachelle Legions,PRINCIPAL,718-327-5828,718-327-5956,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.594738,-73.766846,0.929,93.8,47.9,110,52.1,6,2.8,128,60.7,66,31.3,6,2.8,5,2.4,66,31.3,23,10.9,198,211
1268,2018,27Q108,Q108,P.S. 108 Captain Vincent G. Fowler,3.43E+11,DOE,General Academic,Elementary,7/1/1925 0:00,Open,Q108,108-10 109 AVENUE,1031118,186730,410,28,9600,4114750011,QN55,South Ozone Park                                                           ,JENNIFER IOVINE,I.A. PRINCIPAL,718-558-2700,718-558-2701,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.679083,-73.831025,0.647,85.1,48.2,762,51.8,541,36.8,87,5.9,737,50.1,25,1.7,81,5.5,219,14.9,141,9.6,1252,1471
1269,2018,27Q114,Q114,P.S./M.S. 114 Belle Harbor,3.43E+11,DOE,General Academic,K-8,7/1/1926 0:00,Open,Q114,134-01 CRONSTON AVENUE,1024706,149728,414,32,92800,4162570001,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel                      ,ELIZABETH WELSOME,I.A. PRINCIPAL,718-634-3382,718-945-4510,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.577552,-73.854364,0.173,24.4,48.6,344,51.4,5,0.7,14,2.1,72,10.8,9,1.3,569,85.1,148,22.1,3,0.4,163,669
1270,2018,27Q123,Q123,P.S. 123,3.43E+11,DOE,General Academic,Elementary,7/1/1928 0:00,Open,Q123,145-01 119 AVENUE,1040952,186689,412,28,18402,4120190010,QN76,Baisley Park                                                               ,Anthony Hooks,PRINCIPAL,718-529-4300,718-529-4290,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.678913,-73.795571,0.724,85.9,47.5,361,52.5,82,11.9,379,55.1,145,21.1,62,9,20,2.9,130,18.9,44,6.4,591,688
1271,2018,27Q124,Q124,P.S. 124 Osmond A Church,3.43E+11,DOE,General Academic,K-8,7/1/1927 0:00,Open,Q124,129-15 150 AVENUE,1036609,181854,410,28,84602,4118820001,QN55,South Ozone Park                                                           ,Maritza Williams Jones,PRINCIPAL,718-529-2580,718-322-4039,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.665669,-73.811266,0.674,62.7,47.7,643,52.3,591,48.1,246,20,272,22.1,83,6.8,37,3,149,12.1,88,7.2,770,1229
1272,2018,27Q137,Q137,M.S. 137 America's School of Heroes,3.43E+11,DOE,General Academic,Junior High-Intermediate-Middle,7/1/2002 0:00,Open,Q137,109-15 98 STREET,1028802,186372,410,32,8600,4091720001,QN56,Ozone Park                                                                 ,LAURA MASTROGIOVANNI,PRINCIPAL,718-659-0471,718-659-4594,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.678112,-73.839377,0.701,87.7,47.1,999,52.9,1039,55,102,5.4,636,33.7,67,3.5,46,2.4,297,15.7,184,9.7,1657,1890
1273,2018,27Q146,Q146,P.S. 146 Howard Beach,3.43E+11,DOE,General Academic,K-8,7/1/1936 0:00,Open,Q146,98-01 159 AVENUE,1030057,179969,410,32,88400,4141680016,QN57,Lindenwood-Howard Beach                                                    ,MARY KEEGAN,PRINCIPAL,718-659-3140,718-641-0901,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.660531,-73.834896,0.313,47.5,51.5,329,48.5,29,4.3,14,2.1,262,38.6,7,1,366,54,150,22.1,13,1.9,322,678
1274,2018,27Q155,Q155,P.S. 155,3.43E+11,DOE,General Academic,Elementary,7/1/1931 0:00,Open,Q155,130-02 115 AVENUE,1036931,186750,410,28,17600,4116730001,QN55,South Ozone Park                                                           ,Gregory Jacobs,PRINCIPAL,718-558-1310,718-558-1311,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.679105,-73.810067,0.646,91.9,50,260,50,163,31.3,117,22.5,106,20.4,123,23.7,11,2.1,65,12.5,37,7.1,478,520
1275,2018,27Q183,Q183,P.S. 183 Dr. Richard R. Green,3.43E+11,DOE,General Academic,K-8,7/1/1962 0:00,Open,Q183,2-45 BEACH  79 STREET,1038169,154005,414,31,94202,4161120001,QN12,Hammels-Arverne-Edgemere                                                   ,Jessica Romero,PRINCIPAL,718-634-9459,718-634-9458,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.58922,-73.805866,0.908,92.8,46.3,282,53.7,16,3,293,55.8,167,31.8,20,3.8,29,5.5,169,32.2,31,5.9,487,525
1276,2018,27Q197,Q197,P.S. 197 The Ocean School,3.43E+11,DOE,General Academic,Elementary,7/1/1963 0:00,Open,Q197,825 HICKSVILLE ROAD,1055305,157854,414,31,101002,4155970001,QN15,Far Rockaway-Bayswater                                                     ,Christina Villavicencio,PRINCIPAL,718-327-1083,718-327-3518,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.599664,-73.744128,0.868,95.8,45.4,272,54.6,12,2.4,226,45.4,228,45.8,9,1.8,23,4.6,116,23.3,106,21.3,477,498
1277,2018,27Q202,Q202,J.H.S. 202 Robert H. Goddard,3.43E+11,DOE,General Academic,Junior High-Intermediate-Middle,7/1/1964 0:00,Open,Q202,138-30 LAFAYETTE STREET,1026972,183743,410,32,5800,4114030001,QN56,Ozone Park                                                                 ,WILLIAM FITZGERALD,PRINCIPAL,718-848-0001,718-848-8082,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.670905,-73.845992,0.685,79.9,50.4,544,49.6,374,34.1,81,7.4,511,46.6,56,5.1,75,6.8,166,15.1,86,7.8,876,1097
1278,2018,27Q207,Q207,P.S. 207 Rockwood Park,3.43E+11,DOE,General Academic,K-8,7/1/1965 0:00,Open,Q207,159-15 88 STREET,1027566,178946,410,32,89200,4140090060,QN57,Lindenwood-Howard Beach                                                    ,Eileen Davies,PRINCIPAL,718-848-2700,718-848-4226,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.657736,-73.843881,0.169,34.6,49,347,51,22,3.2,9,1.3,126,18.5,7,1,516,75.9,131,19.3,4,0.6,235,680
1279,2018,27Q210,Q210,J.H.S. 210 Elizabeth Blackwell,3.43E+11,DOE,General Academic,Junior High-Intermediate-Middle,7/1/1967 0:00,Open,Q210,93-11 101 AVENUE,1026508,188790,409,32,3800,4090670001,QN53,Woodhaven                                                                  ,BONNIE BUTCHER,PRINCIPAL,718-845-5942,718-845-4037,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.68476,-73.847633,0.762,84.5,47.1,994,52.9,541,28.8,96,5.1,1125,59.8,51,2.7,67,3.6,307,16.3,300,16,1589,1880
1280,2018,27Q223,Q223,P.S. 223 Lyndon B. Johnson,3.43E+11,DOE,General Academic,Elementary,7/1/1974 0:00,Open,Q223,125-20 SUTPHIN BOULEVARD,1042632,184866,412,28,18401,4120510020,QN76,Baisley Park                                                               ,DEBORAH OTTO,PRINCIPAL,718-558-2900,718-925-9020,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.673898,-73.78953,0.735,93.2,43.5,316,56.5,76,13.6,341,61,85,15.2,53,9.5,4,0.7,118,21.1,31,5.5,521,559
1281,2018,27Q226,Q226,J.H.S. 226 Virgil I. Grissom,3.43E+11,DOE,General Academic,Junior High-Intermediate-Middle,7/1/1975 0:00,Open,Q226,121-10 ROCKAWAY BOULEVARD,1035086,185258,410,28,84000,4117140100,QN55,South Ozone Park                                                           ,RUSHELL WHITE,PRINCIPAL,718-843-2260,718-835-6317,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.675021,-73.81673,0.7,90.6,48.4,473,51.6,226,24.7,350,38.2,152,16.6,171,18.7,17,1.9,187,20.4,58,6.3,830,916
1282,2018,27Q232,Q232,P.S. 232 Lindenwood,3.43E+11,DOE,General Academic,K-8,7/1/1962 0:00,Open,Q232,153-23 83 STREET,1025691,181738,410,32,6202,4114450001,QN57,Lindenwood-Howard Beach                                                    ,LISA JOSEPHSON,PRINCIPAL,718-848-9247,718-738-8505,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.665408,-73.850622,0.491,61.9,49.1,494,50.9,93,9.6,82,8.5,454,46.8,17,1.8,324,33.4,176,18.1,45,4.6,600,970
1283,2018,27Q253,Q253,P.S. 253,3.43E+11,DOE,General Academic,Elementary,7/1/2004 0:00,Open,Q253,1307 CENTRAL AVENUE,1054000,160613,414,31,103202,4155410001,QN15,Far Rockaway-Bayswater                                                     ,Phoebe Grant Robinson,I.A. PRINCIPAL,718-327-0895,718-327-3964,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.607247,-73.748799,0.866,96.8,51.4,273,48.6,19,3.4,177,31.5,350,62.3,8,1.4,8,1.4,129,23,174,31,544,562
1284,2018,27Q254,Q254,P.S. 254 - The Rosa Parks School,3.43E+11,DOE,General Academic,Elementary,7/1/2004 0:00,Open,Q254,84-40 101 STREET,1026430,193322,409,32,2400,4091770023,QN54,Richmond Hill                                                              ,Pamela Markham,PRINCIPAL,718-520-7878,718-846-7404,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.6972,-73.847886,0.683,80.7,47.2,342,52.8,77,11.9,23,3.5,479,73.9,15,2.3,54,8.3,93,14.4,91,14,523,648
